Unnamed: 0,Date,Headline,Category,TextBlob_Sentiment,VADER_Sentiment,BERT_Sentiment_Label,BERT_Sentiment_Score
7189,05/09/2015,EU Proposes Migrant Relief Plan,Europe,0.0,0.4767,3,0.30840784311294556
7190,06/10/2019,US Presses Mexico on Asylum Overhaul ,Latin America,0.0,0.0,0,0.5437676310539246
7191,12/07/2017,Wall Street Banks Hit Pause Button on Bitcoin,Markets,0.0,0.0,0,0.5369711518287659
7192,07/07/2020,Movie Theaters Sue New Jersey Governor for Right to Reopen ,Business,0.21103896103896103,0.0,0,0.48523056507110596
7193,03/25/2011,US Stocks Rise,Today's Markets,0.0,0.0,1,0.2984086871147156
7194,06/25/2017,Photos of the Day June 25,Slideshow,0.0,0.0,4,0.26372113823890686
7195,03/27/2014,Maduro Seeks to End Unrest But Rejects Conditions,Latin America,0.0,-0.6486,2,0.3041973114013672
7196,03/28/2018,US Dollar Gains as Growth Continues ,Foreign Exchange,0.0,0.6124,3,0.3607550263404846
7197,12/06/2014,US Hostage’s Death Mourned,Middle East,0.0,-0.7351,0,0.581396222114563
7198,09/03/2012,Small TV Stations' Airwaves Attract Investors ,Technology,-0.25,0.3612,3,0.3227402865886688
7199,11/26/2015,Facing Competition Pemex Seeks to Leverage Assets,Business,0.0,0.1779,3,0.3578121066093445
7200,11/03/1998,Asian Stocks Post Substantial Gains,Asian Stocks,0.0,0.4939,2,0.2991129755973816
7201,08/07/2007,McDonald's to Sell Boston Market,US Business News,0.0,0.0,0,0.472842276096344
7202,02/07/2005,Techs Idle Amid Earnings Lull,Tech Stocks,0.0,0.0,0,0.3735160231590271
7203,05/11/2007,The Evening Wrap,The Evening Wrap,0.0,0.0,4,0.33563297986984253
7204,04/19/2008,Oh Bomber,Extra,0.0,0.0,4,0.25682398676872253
7205,02/14/2009,Abercrombie Profit Drops 68,Business,0.0,0.4404,0,0.4044301211833954
7206,06/22/2017,Trump Job-Approval Rating Is Steady After Rocky Month,Politics,0.16666666666666666,0.0,4,0.4364738166332245
7207,11/15/2010,Tony Chan Taken for a Ride in New York,Asia,0.13636363636363635,0.0,3,0.3141806721687317
7208,09/22/2005,'Whatever It Takes',Opinion,0.0,0.0,3,0.36380907893180847
7209,08/22/2007,Investors Grow More Confident,Asia Markets,0.5,0.5413,4,0.2951255142688751
7210,06/19/2014,World Cup Scenes From Stands and Field,Photos,0.0,0.0,3,0.34217193722724915
7211,12/27/2006,Costco Defies Retailing Worry,US Stocks,0.0,-0.4404,0,0.4077165722846985
7212,07/13/2002,Earnings Economic Reports Scheduled for July 15-19,Major Business News,0.2,0.0,2,0.278931200504303
7213,03/12/2003,IBM to Host BellSouth Centers,Telecommunications,0.0,0.0,4,0.368335485458374
7214,12/22/2008,Irish Banks' Blue Christmas,Heard on the Street,0.0,0.0,4,0.40897104144096375
7215,03/01/2000,Blue Chips Edge Higher As Nasdaq Marches On,Business and Finance - Europe,0.125,0.0,2,0.2744119167327881
7216,06/08/2004,EasyJet Shares Drop on Profit Warning,European Business News,0.0,0.1531,0,0.5491717457771301
7217,05/24/2010,AT&T Adds Free Wi-Fi In Times Square,Technology,0.4,0.5106,4,0.5867334008216858
7218,06/25/2020,The Filibuster Is Going Going   ,Review & Outlook,0.0,0.0,3,0.26242607831954956
7219,11/25/2008,Stronger Yen Rio Tinto Hurt Stocks,Asia Markets,0.0,-0.2023,1,0.3808972239494324
7220,11/17/2018,Old-School Watchmakers Get Smart to Counter Apple,Tech,0.21428571428571427,0.4019,4,0.609063446521759
7221,08/16/2017,Randi Weingarten’s Racial Demagoguery,Commentary,0.0,0.0,0,0.3943965435028076
7222,12/29/2016,Why Only Humans Know How to Party,Bookshelf,0.0,0.4019,4,0.28049436211586
7223,03/13/2017,Bomb Threats Reshape Jewish Centers ,US,0.0,-0.7184,0,0.5705450177192688
7224,07/31/2013,Chinese Brokerage Tests Its Wings ,Asia Business,0.0,0.0,0,0.34040674567222595
7225,09/23/2003,Trichet Approved as New ECB Chief,European Business News,0.13636363636363635,0.4215,4,0.4165918231010437
7226,10/29/2018,Lion Air Crash Puts Boeing’s Popular 737 Max in Spotlight ,Business,0.6,0.0258,4,0.4326964318752289
7227,10/26/2018,Not all Hostages Are Like Pastor Andrew Brunson,Letters,0.0,0.3612,0,0.31771743297576904
7228,03/28/2017,California Vows to Continue Tightening Air Regulations,US,0.0,0.0,3,0.3172648847103119
7229,06/05/2020,US Coronavirus Deaths Pass 108000 India Reports Its Highest Daily Toll,World,0.0,0.0,0,0.6892589926719666
7230,03/10/2004,Mobile-Phone Sales Increase 20,Technology,0.0,0.3182,1,0.22791779041290283
7231,12/19/2008,Auto Rescue Won't Jump Start Sales,Business,0.0,0.5106,0,0.6445982456207275
7232,10/12/2014,Photos of the Day Oct 12,Photos,0.0,0.0,4,0.33502063155174255
7233,05/17/2008,Lehman's Straight Shooter,Business,0.2,0.2263,3,0.3454119861125946
7234,10/05/2010,Notable New York Real Estate Deals,Photos,0.2787878787878788,0.0,4,0.5054928064346313
7235,06/30/2001,Will NASA Find God,Extra,0.0,0.2732,4,0.4342660903930664
7236,06/19/2006,SAIC Hires Former GM China Chief,US Business News,0.0,0.0,3,0.2799786329269409
7237,02/08/2011,Photos of the Day,Photos,0.0,0.0,4,0.4345208704471588
7238,12/21/2019,Walmart’s Secret Weapon to Fight Off Amazon The Supercenter,Business,-0.4,-0.4767,4,0.6963789463043213
7239,11/28/2010,Asian Tacos at Baorrito,Photos,0.0,0.0,3,0.28041061758995056
7240,07/19/2007,Stocks Hit Records in Brazil Toronto,Americas Markets,0.0,0.0,4,0.4732348918914795
7241,07/25/2003,Rhodia Swings to a Loss,European Business News,0.0,-0.3182,0,0.4141535460948944
7242,03/29/2011,Japan Inc Turns to Banks After Quake,Business,0.0,0.0,0,0.6245384216308594
7243,05/31/2005,Americas Markets End Mostly Lower,Americas Markets,0.5,-0.296,2,0.40647462010383606
7244,11/05/2000,Voting in Favor Of Defense Stocks,Tip of the Week,0.0,0.4939,3,0.3221840262413025
7245,07/28/2018,Did You Lose Your Job Kansas City Still Loves You ,US,0.0,0.25,4,0.5930732488632202
7246,10/02/2003,Bayer to Sell Plasma Operation,Health,0.0,0.0,0,0.2964341938495636
7247,04/27/2002,Idealab Rejects Settlement Offer,Technology,0.0,-0.4939,0,0.3648582696914673
7248,11/25/1998,Crude Futures Drop Below 12 a Barrel,Commodities,-0.7,-0.7003,1,0.3300010561943054
7249,12/16/2018,The Heart of Texas,Review & Outlook,0.0,0.6369,4,0.6041585803031921
7250,10/21/2011,Virginia Nuclear Plant to Restart After Quake,Business,0.0,0.0,3,0.27147671580314636
7251,07/29/2009,A Comprehensive View on Bank Profits,Heard on the Street,0.0,0.5994,3,0.463346928358078
7252,04/07/2016,Las Vegas Sands to Pay 9 Million in SEC Settlement,Business,-0.1,-0.1027,0,0.4523175358772278
7253,01/03/2020,Software Glitch Affects 14000 New York City Parking Meters,New York,0.13636363636363635,0.0,1,0.3279576003551483
7254,05/02/2020,Postvirus Travel’s Middlemen Could Bear New Weight ,Heard on the Street,0.13636363636363635,0.0,2,0.33200615644454956
7255,07/18/2002,Dollar Firms Against Yen,Foreign Exchange,0.0,0.0,0,0.611478328704834
7256,02/18/2020,Political Lobbying on Steel Tariffs,Review & Outlook,0.0,-0.0772,2,0.2388073056936264
7257,08/11/2020,From Cocoa to Coffee and Sugar Soft Commodities Stage Simultaneous Rally ,Commodities,0.1,0.0,4,0.513833224773407
7258,08/18/2006,Five-Day Rally on Wall Street,Today's Markets,0.0,0.0,4,0.9536614418029785
7259,08/30/2010,H-P Gets Air Force Contract,Technology,0.0,0.0,0,0.22922450304031372
7260,09/15/2009,Del Potro Crashes Roger's Party,Sports,0.0,0.4019,0,0.4723963141441345
7261,07/10/2008,Sinosteel Wins Control of Midwest,Deals & Deal Makers,0.3,0.5719,3,0.27975109219551086
7262,09/12/2018,The US Can Defuse Iraq’s Crisis,Commentary,0.0,-0.6249,0,0.31943219900131226
7263,12/08/2001,Singapore Calls for Wage Restraints,Business and Finance - Asia,0.0,0.0,2,0.26937392354011536
7264,12/23/2015,Islamic State Defenses Slow Iraqi Advance,Middle East,-0.30000000000000004,0.1779,0,0.41988876461982727
7265,11/13/2006,Lebanese Cabinet Thrown Into Crisis,World News,0.0,-0.6249,0,0.49785152077674866
7266,06/27/2011,Photos of the Day June 27,Photos,0.0,0.0,0,0.2518686056137085
7267,08/24/2007,Light Ahead of August,The Afternoon Report,0.4,0.0,2,0.27494296431541443
7268,11/06/2001,Pixar Hopes for Boost From 'Monsters Inc',Heard on the Street,0.0,0.6705,3,0.33860480785369873
7269,07/31/2003,Campbell Condenses Soup Strategy,Leader US,0.0,0.0,3,0.3431897759437561
7270,10/09/2004,Transcript of Presidential Debate,Politics and Policy,0.0,0.0,3,0.35431039333343506
7271,09/21/2003,Don't Worry Teachers,Ask Dow Jones,0.0,0.3412,4,0.34549349546432495
7272,01/13/2018,Saudi Arabia Takes Reins of Construction Giant,Middle East,0.0,0.0,4,0.3319571018218994
7273,07/31/2015,UN Nuclear Chief to Meet With Lawmakers,US,0.0,0.0,4,0.3837025463581085
7274,02/08/2004,Schroeder Gives Up Top Party Post,World News,0.5,0.5423,4,0.6029259562492371
7275,01/16/2005,Why It's Good to Be Rich,Getting Going,0.5375,0.7579,3,0.31277623772621155
7276,06/02/2017,White House Budget Director Says US Won’t Default,Politics,0.0,0.0,0,0.5372750163078308
7277,12/07/2017,Chairman of Berkshire Hathaway’s Marmon to Retire in 2018 ,Markets,0.0,0.0,0,0.2559579312801361
7278,02/13/2012,Oil Prices End Above 100,Commodities,0.0,0.0,0,0.38769733905792236
7279,05/21/1998,Netscape Signs Agreements,Tech Center,0.0,0.2732,3,0.24599264562129974
7280,07/16/2016,European Leaders Condemn Coup Attempt in Turkey ,Europe,0.0,-0.3818,0,0.42467445135116577
7281,07/06/2016,Cuomo Development Program Draws Criticism,Politics,0.0,-0.4404,2,0.3166199326515198
7282,01/20/2007,Citigroup to Focus on Investment Bank,Earnings,0.0,0.0,3,0.22265174984931946
7283,08/07/2020,‘Grown Ups’ Review Adulting Ain’t Easy,Bookshelf,0.43333333333333335,0.4404,2,0.2782638669013977
7284,05/05/1998,China Will Privatize Companies,Business and Finance - Asia,0.0,0.0,0,0.5732378959655762
7285,05/03/2011,Investors Pledge 31 Billion for Glencore IPO,Markets,0.0,0.0,0,0.43993350863456726
7286,06/15/2016,Whole Foods Must Clean Up Its Act FDA Says,Business,0.2833333333333333,0.4019,4,0.3358329236507416
7287,08/17/2011,Ex-Venezuelan President to Be Buried at Home,Latin America,0.0,0.0,4,0.40153050422668457
7288,01/21/2016,No More Milk in This Chinese Cow Company,Heard on the Street,-0.12777777777777777,-0.296,4,0.4144984781742096
7289,06/26/2017,Arconic to Stop Selling Panels Involved in London Fire ,Business,0.0,-0.5574,0,0.6619230508804321
7290,03/15/2001,ViroPharma Cold Drug Shows Promise,Health,-0.6,0.3182,4,0.5156064033508301
7291,01/15/2002,Allied Irish Acquires Ketchum Canada,Business and Finance - Europe,0.0,0.0,0,0.30206575989723206
7292,02/05/2000,Telefonica Is Cleared for Latin Bids,Americas,0.0,0.1027,0,0.49133387207984924
7293,09/25/2011,UBS Chief Resigns After Trading Loss,Business,0.0,-0.5574,0,0.49665820598602295
7294,03/06/2021,Study of Aggressive Covid-19 Strain in Brazil Suggests Limits of China Vaccine ,Latin America,0.0,-0.2023,0,0.29224786162376404
7295,01/07/2017,Afghan Miner Played Dead to Survive Bus Attack,World,-0.2,-0.7184,0,0.6098655462265015
7296,06/02/2016,Swift CEO Surprised by Extent of Cyberattacks,Markets,0.1,0.4019,4,0.25588902831077576
7297,10/21/2020,Covid-19 Vaccines to Be Stored Secretly Under Tight Security,Health,-0.2892857142857143,0.34,4,0.33372005820274353
7298,11/07/2014,Apple Accused of ‘Bait and Switch’,Tech,0.0,-0.296,0,0.698590099811554
7299,10/23/2013,Brazil Issues 32 Billion in Global Bonds,Markets,0.0,0.0,0,0.507763147354126
7300,07/06/2002,Earnings Economic Reports Scheduled for July 8-12,Major Business News,0.2,0.0,2,0.27172356843948364
7301,01/21/2015,EBay Plans Job Cuts Signs Pact With Icahn,Tech,0.0,-0.296,0,0.32466936111450195
7302,11/28/2003,Investors Hope for Spark in Retail,Today's Markets,0.0,0.5859,4,0.41680362820625305
7303,09/30/2015,Chinese Prosecutors Charge 10 in Connection to Selling Expired Meat,Asia,0.0,0.0,0,0.6481316685676575
7304,12/18/2020,‘The Knowledge Machine’ Review Science’s Stubborn Majesty,Bookshelf,0.0,-0.4019,4,0.3716984987258911
7305,06/23/2002,Medicine Can Cure Portfolios,Major Business News,0.0,0.0,4,0.4162105917930603
7306,09/08/2014,Tianhe Squares Off Against Activist Group,Markets,0.0,0.0,0,0.5457310080528259
7307,11/09/2014,Young Face a Savings Deficit,US,0.1,-0.4019,1,0.315852552652359
7308,06/19/2013,Cuomo Albany Leaders Strike Agreements on Casinos LIPA,New York Politics,0.0,0.1531,4,0.35319197177886963
7309,12/22/2008,Wal-Mart Seeks Chile Expansion,Business,0.0,0.0,3,0.2599080204963684
7310,03/21/2017,Chinese Conglomerate Buys Park Avenue Building for 221 Billion ,New York,0.0,0.0,0,0.3277156352996826
7311,01/21/2019,Kamala Harris for the Prosecution,Commentary,0.0,-0.4939,3,0.293103963136673
7312,12/01/2007,Photos Gorbachev's Work,Infogrfx Slide Show,0.0,0.0,3,0.3396189510822296
7313,12/31/2011,Four Who Will Help Make Up Iowa's Mind,Politics,0.0,0.4019,3,0.7537210583686829
7314,07/01/2007,Midweek Break Discover Spinoff,Investor's Calendar,0.0,0.0,0,0.37222301959991455
7315,04/18/2018,Cosby Defense Begins as Prosecutions Wraps Up,US,0.0,0.128,3,0.3174457252025604
7316,03/14/2020,Car-Crash Mystery Why Can’t Drivers Figure Out Roundabouts ,US,0.0,0.0,0,0.6790659427642822
7317,03/07/2009,AnnTaylor's Loss Widens,Earnings,0.0,-0.3182,1,0.25274309515953064
7318,03/17/2016,SeaWorld Under Pressure Will Stop Breeding Killer Whales,Business,0.0,-0.8271,0,0.5206637978553772
7319,02/24/2004,China Reaffirms Its Yuan Policy,Asian Business News,0.0,0.0,4,0.3028012216091156
7320,02/18/2017,Government Landlord Pays Millions Each Year to Trump Company,Markets,0.0,0.0,0,0.5218396782875061
7321,02/04/2012,US Reassures Europe on Defense Cuts,Europe,0.0,0.2023,3,0.2745654582977295
7322,01/12/2011,Flooding Worsens in Australia,Photos,0.0,-0.4767,0,0.47220614552497864
7323,03/21/2004,Hyundai Engineering Gets Iraq Order,Asian Business News,0.0,0.0,0,0.2788323163986206
7324,11/12/2014,New York State Website Gets a Reboot,Tri-State Area,0.13636363636363635,0.0,3,0.33366554975509644
7325,06/24/2019,Facebook Fires Back at Apple’s Cook ,Tech,0.0,0.0,0,0.6101953387260437
7326,05/14/2012,Deal Struck For Export Financing ,US,0.0,-0.25,0,0.30393198132514954
7327,09/21/2017,US Bungled 70 Billion Mission to Train Afghan Forces Report Finds,World,0.0,0.0,0,0.2871209681034088
7328,10/12/2012,Iran Economy Seen Worsening,Middle East,0.0,-0.4588,1,0.4437488615512848
7329,11/19/2019,Political Giving Fueled Sondland’s Rise to Ambassadorship ,Politics,0.0,0.34,4,0.43287086486816406
7330,02/22/2009,India's Airline Punch-Up,Heard on the Street,0.0,0.0,4,0.3605416715145111
7331,10/30/2010,Handicrafts for the Un-Handy,New York Culture,0.0,0.0,3,0.34265100955963135
7332,07/17/2008,Dimon in the Rough,The Afternoon Report,-0.1,0.0,2,0.26442277431488037
7333,10/31/2007,Byetta Study Shows Positive Results,Health,0.22727272727272727,0.5574,3,0.5037332773208618
7334,06/03/2017,Volquez Throws No-Hitter as Marlins Top Diamondbacks 3-0,Sports,0.5,0.2023,0,0.40208181738853455
7335,04/15/2017,US Afghan Forces Begin Cleanup After Massive Bomb Blast,Asia,0.0,-0.4939,0,0.34441763162612915
7336,01/23/1999,IOC Members Face A Crucial Meeting,Business and Finance - Europe,0.0,0.0,4,0.4836139380931854
7337,01/04/2021,Videogames’ Immunity Boost Might Linger,Heard on the Street,0.0,0.4019,3,0.29695338010787964
7338,10/14/2015,Beijing’s Teenage Political Prisoner,Review & Outlook,0.0,-0.5423,4,0.2500307559967041
7339,05/20/2017,Texas Bill Aims to Boost Reporting of Improper Teacher-Student Ties,US,0.0,0.4019,3,0.28546422719955444
7340,06/16/2007,Pearson Weighs Dow Jones Bid,Media & Marketing,0.0,0.0,4,0.26704612374305725
7341,10/29/2020,Suspected Terrorist Knife Attack in Nice France Leaves Three Dead,Europe,0.19999999999999998,-0.9042,0,0.8238366842269897
7342,03/19/2001,AmeriSource Bergen Brunswig to Merge,Health,0.0,0.0,0,0.37173178791999817
7343,09/22/2015,Jeb Bush How I’ll Slash the Regulation Tax,Commentary,0.0,-0.2732,4,0.3649941384792328
7344,12/03/2004,The Afternoon Report,The Afternoon Report,0.0,0.0,3,0.3228970766067505
7345,12/19/2006,Northfield Faces Setback With Blood Substitute,US Business News,0.0,0.0,1,0.32855427265167236
7346,02/14/2006,Alberta's Draw Oil Sands and Technology,World News,0.0,0.0,4,0.5010164976119995
7347,03/21/2006,Crude Oil Falls as Inventories Rise,Commodities,-0.7,-0.5719,1,0.4057427942752838
7348,12/21/2003,Debt Glass Is Half-Full to Some,Credit Markets,0.0,-0.3612,1,0.37832513451576233
7349,08/05/2012,Chinese Brands Take On Imports,Business,0.0,0.0,2,0.22535961866378784
7350,05/14/2003,UBS Helped Set HealthSouth Moves,Health,0.0,0.0,4,0.4473387598991394
7351,10/22/2010,AIA Prices IPO May Top 20 Billion,Deals & Deal Makers,0.5,0.2023,0,0.2623945474624634
7352,02/03/2019,The Left’s Idea of Generosity,Commentary,0.0,0.5106,3,0.2886648178100586
7353,01/08/2008,Nasdaq Adds to String of Heavy Losses,Tech Stocks,-0.2,-0.4019,0,0.3008246421813965
7354,01/07/2008,A Glimpse at Iowa Caucuses,Politics and Policy,0.0,0.0,3,0.39552217721939087
7355,05/20/2005,WHO Warns on Bird-Flu Transmission,Health,0.0,-0.1027,0,0.4625057280063629
7356,11/13/1998,Ahold Velox Bid for Rest of Disco,Americas,0.0,0.0,3,0.36933186650276184
7357,11/22/2010,Malaysian Property Firms to Team Up,Business,0.0,0.0,4,0.28404471278190613
7358,12/27/2006,Tsunami Anniversary Remembering a&nbspFriend,Europe,0.0,0.0,4,0.5144665241241455
7359,11/25/2009,Dubai's Line in the Sand,Heard on the Street,0.0,0.0,4,0.3586505651473999
7360,05/13/2017,Germany’s Deutsche Bahn Targeted in Global Cyberattack,Europe,0.0,0.0,0,0.5268606543540955
7361,05/22/2006,Stocks Swing in Last Hour,Today's Markets,0.0,0.0,4,0.40787366032600403
7362,08/10/2013,US Panel Orders Import Ban On Some Samsung Devices,Technology,0.0,-0.5574,0,0.35568976402282715
7363,09/04/2020,Too Much Distance Ruins Travel,Commentary,0.02500000000000001,-0.4404,0,0.45945385098457336
7364,04/23/2004,Microsoft Warns of Hacker Program,Technology,0.0,-0.1027,0,0.6182420253753662
7365,08/22/1998,Russia Plans More Capital Brakes,Business and Finance - Europe,0.5,0.0,2,0.28601378202438354
7366,10/31/2012,Gas Futures Seesaw on Day After,Commodities,0.0,0.0,2,0.2686459422111511
7367,12/07/2006,Pathmark's Net Loss Narrows,Earnings,0.0,-0.3182,1,0.32100164890289307
7368,10/09/2008,Yes Dow's Record Was Year Ago Today,Today's Markets,0.0,0.4019,4,0.3792392313480377
7369,02/25/2012,The Endless Victims of the Nazi Nightmare ,Bookshelf,-0.125,-0.3182,4,0.5251196622848511
7370,02/15/2015,Germany’s AfD Party Advances in Hamburg City-State Election,Europe,0.0,0.4019,4,0.27807044982910156
7371,05/11/2000,Revlon Financial Chief Resigns,Americas,0.0,-0.3182,0,0.4609812796115875
7372,04/18/2020,NYC’s Coronavirus Deaths Match Demographics in Other Hot Spots ,New York,0.0625,0.0,0,0.2581366002559662
7373,12/04/2018,‘Delayed Response’ Review A Better Way to Wait,Bookshelf,0.5,0.4404,0,0.498564213514328
7374,10/08/2018,A Nobel Economics Prize for the Long Run,Commentary,-0.05,0.5106,4,0.6459117531776428
7375,01/12/2021,Pence Says He Won’t Invoke 25th Amendment,Politics,0.0,0.0,0,0.5062301158905029
7376,07/26/2016,Under Armour Takes Former FAO Schwarz Store on Fifth Avenue,Tri-State Area,0.0,0.0,4,0.4244941771030426
7377,03/04/2019,Venezuela Opposition Leader Returns Home Testing Maduro ,Latin America,0.0,0.0,0,0.5750759243965149
7378,06/23/2018,Trump Tests His Appeal in Nevada a State Clinton Won,Politics,0.0,0.5719,4,0.2529466152191162
7379,03/12/2000,Tax Deductions Easily Slip By,Tip of the Week,0.43333333333333335,0.34,1,0.28898894786834717
7380,10/12/2016,Wells Fargo CEO Stumpf Steps Down Amid Scandal,Markets,-0.15555555555555556,-0.2263,0,0.5135728120803833
7381,10/02/1999,Soybean Futures Slide On Crop Expectations,Commodities,0.0,0.0,3,0.3434329330921173
7382,11/14/2006,Tyson Posts Loss as Supplies Outstrip Demand,Earnings,0.0,-0.4215,0,0.43525388836860657
7383,04/04/2005,Silicone Implants Try a Comeback,Health,0.0,0.0,3,0.30938777327537537
